Id,UserId,Name,Date
16890,9495,Editor,2012-02-28T19:36:14.013
16891,8647,Supporter,2012-02-28T20:11:15.970
16892,7258,Benefactor,2012-02-28T20:21:14.957
16893,7258,Scholar,2012-02-28T20:21:15.813
16894,9493,Revival,2012-02-28T20:51:15.717
16895,9495,Student,2012-02-28T20:51:15.780
16896,9498,Supporter,2012-02-28T20:56:16.057
16897,401,Nice Answer,2012-02-28T21:31:15.277
16898,9141,Student,2012-02-28T21:31:15.650
16899,52,Popular Question,2012-02-28T21:51:15.663
16900,9497,Student,2012-02-28T22:26:16.187
16901,9469,Editor,2012-02-28T22:41:16.013
16902,9469,Scholar,2012-02-28T22:41:16.760
16903,9469,Supporter,2012-02-28T22:41:16.807
16904,8539,Enthusiast,2012-02-28T22:46:16.013
16905,226,Commentator,2012-02-29T00:16:20.177
16906,9004,Nice Answer,2012-02-29T00:46:27.900
16907,919,Nice Answer,2012-02-29T01:01:28.227
16908,9501,Student,2012-02-29T01:36:34.613
16909,9437,Supporter,2012-02-29T01:36:34.627
16910,9470,Scholar,2012-02-29T01:56:34.493
16911,3354,Supporter,2012-02-29T02:01:37.200
16912,1307,r,2012-02-29T03:00:13.117
16913,9399,Scholar,2012-02-29T05:01:54.260
16914,218,Tag Editor,2012-02-29T07:26:56.283
16915,9505,Autobiographer,2012-02-29T08:16:57.130
16916,9505,Supporter,2012-02-29T08:21:58.060
16917,4510,Teacher,2012-02-29T08:26:58.053
16918,9292,Scholar,2012-02-29T09:06:59.813
16919,9292,Supporter,2012-02-29T09:06:59.953
16920,7482,Teacher,2012-02-29T09:16:59.990
16921,9508,Supporter,2012-02-29T10:02:00.883
16922,9509,Autobiographer,2012-02-29T10:47:01.920
16923,401,Nice Answer,2012-02-29T11:27:02.743
16924,9506,Student,2012-02-29T11:57:04.983
16925,9507,Student,2012-02-29T12:12:06.247
16926,3098,Promoter,2012-02-29T12:27:05.887
16927,9485,Editor,2012-02-29T12:32:05.413
16928,9511,Student,2012-02-29T12:37:07.090
16929,9437,Student,2012-02-29T12:52:06.947
16930,3382,Nice Answer,2012-02-29T13:17:06.760
16931,9513,Supporter,2012-02-29T13:32:08.020
16932,5305,Teacher,2012-02-29T13:52:08.900
16933,6434,Commentator,2012-02-29T14:17:09.073
16934,9514,Editor,2012-02-29T14:52:10.080
16935,9497,Supporter,2012-02-29T15:32:11.950
16936,5750,Teacher,2012-02-29T15:32:12.073
16937,7287,Scholar,2012-02-29T15:42:12.763
16938,7287,Supporter,2012-02-29T15:42:13.543
16939,261,Popular Question,2012-02-29T15:52:12.440
16940,4510,Editor,2012-02-29T16:22:12.933
16941,9514,Student,2012-02-29T16:32:13.650
16942,9437,Scholar,2012-02-29T17:07:16.280
16943,9497,Commentator,2012-02-29T17:32:15.407
16944,9497,Scholar,2012-02-29T17:37:17.267
16945,1913,Popular Question,2012-02-29T18:47:20.060
16946,6484,Commentator,2012-02-29T19:22:20.693
16947,9497,Quorum,2012-02-29T19:37:56.807
16948,9004,Supporter,2012-02-29T19:47:23.410
16949,858,Organizer,2012-02-29T20:32:28.707
16950,858,Yearling,2012-02-29T20:37:30.777
16951,9519,Autobiographer,2012-02-29T21:02:30.060
16952,5192,Popular Question,2012-02-29T21:02:30.433
16953,9520,Supporter,2012-02-29T21:02:30.590
16954,6432,Citizen Patrol,2012-02-29T21:22:31.140
16955,81,Commentator,2012-02-29T21:37:34.600
16956,9519,Student,2012-02-29T21:42:35.157
16957,9497,Editor,2012-02-29T21:57:34.740
16958,6711,Supporter,2012-02-29T22:52:45.360
16959,9522,Autobiographer,2012-02-29T23:02:45.067
16960,753,Supporter,2012-02-29T23:02:45.833
16961,9378,Tumbleweed,2012-02-29T23:27:53.210
16962,9524,Autobiographer,2012-02-29T23:32:52.597
16963,5880,Citizen Patrol,2012-02-29T23:57:53.877
16964,7290,Tag Editor,2012-03-01T00:22:54.567
16965,9524,Supporter,2012-03-01T00:37:54.580
16966,9524,Editor,2012-03-01T00:47:54.847
16967,9524,Student,2012-03-01T02:12:57.337
16968,5461,Commentator,2012-03-01T02:47:57.117
16969,9524,Scholar,2012-03-01T02:52:57.407
16970,5031,Teacher,2012-03-01T05:07:59.500
16971,8926,Tumbleweed,2012-03-01T05:07:59.530
16972,9523,Student,2012-03-01T05:12:59.523
16973,9004,Editor,2012-03-01T06:42:59.110
16974,9531,Autobiographer,2012-03-01T08:37:58.723
16975,7251,Teacher,2012-03-01T09:53:02.390
16976,9253,Supporter,2012-03-01T10:18:03.297
16977,9383,Tumbleweed,2012-03-01T10:53:04.610
16978,401,Good Answer,2012-03-01T11:03:03.427
16979,3484,Yearling,2012-03-01T11:03:04.923
16980,7497,Nice Answer,2012-03-01T11:08:03.390
16981,3485,Yearling,2012-03-01T11:18:05.823
16982,686,Civic Duty,2012-03-01T11:28:05.083
16983,9533,Teacher,2012-03-01T11:28:05.927
16984,7251,Supporter,2012-03-01T11:43:06.737
16985,9523,Editor,2012-03-01T12:28:07.260
16986,9538,Supporter,2012-03-01T12:58:08.877
16987,1913,Good Question,2012-03-01T13:03:07.777
16988,6400,Supporter,2012-03-01T13:33:09.847
16989,4168,Editor,2012-03-01T13:53:10.070
16990,3488,Yearling,2012-03-01T14:33:11.903
16991,2485,Benefactor,2012-03-01T15:28:28.637
16992,8910,Scholar,2012-03-01T16:03:39.027
16993,9541,Student,2012-03-01T16:59:03.663
16994,9141,Scholar,2012-03-01T17:29:15.687
16995,9543,Student,2012-03-01T18:04:24.747
16996,9523,Supporter,2012-03-01T18:14:25.853
16997,7972,Nice Answer,2012-03-01T18:19:35.567
16998,8759,Teacher,2012-03-01T18:24:36.967
16999,9469,Student,2012-03-01T19:09:47.123
17000,223,Taxonomist,2012-03-01T20:00:04.077
17001,5706,Revival,2012-03-01T20:45:10.483
17002,9546,Student,2012-03-01T20:45:10.577
17003,9547,Student,2012-03-01T21:45:22.143
17004,6133,Supporter,2012-03-01T22:50:54.490
17005,9490,Cleanup,2012-03-01T22:55:54.107
17006,6133,Scholar,2012-03-01T22:55:54.450
17007,8750,Commentator,2012-03-01T23:00:54.523
17008,9490,Editor,2012-03-01T23:00:54.633
17009,9551,Autobiographer,2012-03-02T00:26:14.840
17010,9490,Teacher,2012-03-02T00:36:16.200
17011,930,Announcer,2012-03-02T01:01:22.737
17012,2020,Scholar,2012-03-02T01:21:30.497
17013,7803,Supporter,2012-03-02T02:16:36.337
17014,9550,Student,2012-03-02T02:21:42.477
17015,4505,r,2012-03-02T03:00:12.833
17016,8242,Commentator,2012-03-02T03:01:48.573
17017,3382,Tenacious,2012-03-02T03:16:48.213
17018,7837,Nice Answer,2012-03-02T03:36:53.990
17019,7837,Enlightened,2012-03-02T04:17:01.257
17020,3514,Autobiographer,2012-03-02T06:02:29.793
17021,647,Scholar,2012-03-02T08:48:18.100
17022,9559,Autobiographer,2012-03-02T13:29:10.563
17023,3293,Supporter,2012-03-02T14:04:11.187
17024,9249,Organizer,2012-03-02T15:39:13.497
17025,9557,Student,2012-03-02T15:44:13.473
17026,9562,Student,2012-03-02T15:44:13.473
17027,3721,Popular Question,2012-03-02T16:14:14.513
17028,6957,Student,2012-03-02T16:19:15.193
17029,7639,Student,2012-03-02T16:19:15.193
17030,9560,Student,2012-03-02T16:24:16.093
17031,9563,Student,2012-03-02T16:44:15.367
17032,9565,Supporter,2012-03-02T16:49:15.883
17033,9562,Supporter,2012-03-02T17:14:16.307
17034,9560,Editor,2012-03-02T17:19:15.993
17035,8534,Necromancer,2012-03-02T17:24:17.143
17036,9358,Student,2012-03-02T20:09:20.807
17037,9568,Student,2012-03-02T20:09:20.807
17038,9146,Editor,2012-03-02T20:34:21.040
17041,9571,Editor,2012-03-02T22:14:24.060
17042,9571,Student,2012-03-02T22:24:25.867
17043,9570,Student,2012-03-02T22:39:25.467
17044,9146,Student,2012-03-02T22:54:26.617
17045,9424,Student,2012-03-02T23:14:26.280
17046,9572,Teacher,2012-03-02T23:14:26.403
17047,6355,Supporter,2012-03-02T23:39:28.140
17048,8534,Revival,2012-03-02T23:59:28.857
17049,253,Popular Question,2012-03-03T00:34:29.940
17050,7251,Student,2012-03-03T03:44:32.447
17051,9536,Scholar,2012-03-03T06:49:50.483
17052,9575,Student,2012-03-03T09:25:21.587
17053,5739,Quorum,2012-03-03T09:38:21.710
17054,9568,Editor,2012-03-03T11:10:26.093
17055,9076,Autobiographer,2012-03-03T11:15:25.853
17056,9578,Editor,2012-03-03T11:25:26.030
17057,9576,Student,2012-03-03T13:50:32.407
17058,9544,Student,2012-03-03T13:55:32.400
17059,3285,Popular Question,2012-03-03T14:45:33.820
17060,3812,Editor,2012-03-03T14:50:33.487
17061,3812,Student,2012-03-03T15:10:35.240
17062,9568,Teacher,2012-03-03T15:15:35.297
17063,3812,Supporter,2012-03-03T16:00:38.143
17064,9582,Supporter,2012-03-03T16:20:38.490
17065,9575,Supporter,2012-03-03T17:10:41.283
17066,9521,Teacher,2012-03-03T17:20:41.490
17067,3812,Citizen Patrol,2012-03-03T18:10:43.353
17068,7459,Autobiographer,2012-03-03T20:00:50.847
17069,6067,Teacher,2012-03-03T20:55:52.247
17070,8534,Necromancer,2012-03-03T21:10:52.540
17071,9578,Teacher,2012-03-03T22:35:58.897
17072,8560,Commentator,2012-03-04T00:10:59.063
17073,919,Taxonomist,2012-03-04T00:46:04.730
17075,9394,Revival,2012-03-04T05:06:29.137
17076,9007,Scholar,2012-03-04T06:56:50.107
17077,253,Notable Question,2012-03-04T08:32:10.447
17078,9591,Supporter,2012-03-04T09:37:26.857
17079,9590,Student,2012-03-04T10:37:28.903
17080,9589,Student,2012-03-04T10:42:29.380
17081,2795,Tumbleweed,2012-03-04T12:27:32.160
17082,71,Popular Question,2012-03-04T12:37:33.003
17083,3541,Yearling,2012-03-04T12:42:33.653
17084,9592,Teacher,2012-03-04T13:32:34.950
17085,7015,Supporter,2012-03-04T16:22:42.163
17086,3812,Scholar,2012-03-04T17:37:45.400
17087,9571,Scholar,04/03/2012 18:57
17088,7453,Supporter,2012-03-04T18:57:47.220
17089,8927,Commentator,2012-03-04T19:32:47.160
17090,9595,Editor,2012-03-04T19:47:48.263
17091,6698,Scholar,2012-03-04T19:47:48.967
17092,6698,Supporter,2012-03-04T19:47:49.077
17093,4611,Citizen Patrol,2012-03-04T20:42:51.037
17094,8915,Scholar,2012-03-04T20:42:52.487
17096,7818,Citizen Patrol,2012-03-04T21:12:52.917
17097,9592,Student,2012-03-04T22:22:57.447
17098,8793,Tumbleweed,2012-03-04T23:02:58.613
17099,9598,Student,2012-03-05T01:38:10.043
17100,3552,Yearling,2012-03-05T02:18:12.687
17101,2772,Teacher,2012-03-05T03:03:14.577
17102,1390,Good Answer,2012-03-05T03:58:15.053
17103,7186,Student,2012-03-05T04:03:16.577
17104,7241,Supporter,2012-03-05T04:28:18.883
17105,9603,Student,2012-03-05T06:48:38.257
17106,9595,Teacher,2012-03-05T07:33:43.333
17107,4211,Scholar,2012-03-05T08:08:52.323
17108,1643,Enthusiast,2012-03-05T09:29:04.313
17109,9607,Editor,2012-03-05T10:04:15.547
17110,8114,Tumbleweed,2012-03-05T10:44:38.197
17111,9366,Scholar,2012-03-05T10:49:35.107
17112,9015,Student,2012-03-05T11:09:35.217
17113,174,Nice Answer,2012-03-05T11:54:34.710
17114,168,Nice Answer,2012-03-05T12:54:36.663
17115,3748,Necromancer,2012-03-05T12:59:37.250
17116,9607,Student,2012-03-05T13:29:38.180
17117,1913,Notable Question,2012-03-05T13:34:38.270
17118,1913,Favorite Question,2012-03-05T14:34:40.033
17119,9581,Teacher,2012-03-05T14:49:41.543
17121,8924,Student,2012-03-05T15:29:43.483
17122,9616,Student,2012-03-05T15:54:44.043
17123,6355,Commentator,2012-03-05T15:59:43.180
17124,9533,Nice Answer,2012-03-05T16:04:42.767
17125,523,Popular Question,2012-03-05T16:29:44.623
17126,9607,Scholar,2012-03-05T17:14:48.167
17127,2958,Nice Answer,2012-03-05T17:39:46.637
17128,2958,Enlightened,2012-03-05T17:54:48.210
17129,9621,Autobiographer,2012-03-05T18:34:48.817
17130,795,Popular Question,2012-03-05T18:54:50.553
17131,9619,Editor,2012-03-05T19:19:50.943
17132,9619,Student,2012-03-05T19:19:52.283
17133,7251,Commentator,2012-03-05T19:29:50.820
17134,3467,Scholar,2012-03-05T20:44:57.400
17135,3467,Commentator,2012-03-05T20:49:56.290
17136,3701,Supporter,2012-03-05T20:59:56.087
17137,9562,Scholar,2012-03-05T21:34:56.070
17138,9622,Student,2012-03-05T21:39:56.127
17139,4241,Supporter,2012-03-05T21:39:56.157
17140,7071,Critic,2012-03-05T21:59:55.947
17141,9458,Tumbleweed,2012-03-05T22:04:56.500
17142,9589,Commentator,2012-03-05T22:09:55.887
17143,9589,Scholar,2012-03-05T22:09:56.277
17144,9589,Supporter,2012-03-05T22:09:56.400
17145,6703,Supporter,2012-03-05T22:14:56.630
17146,9623,Student,2012-03-05T22:59:56.700
17147,9629,Autobiographer,2012-03-06T00:14:55.517
17148,442,Nice Answer,2012-03-06T00:39:55.970
17149,442,Enlightened,2012-03-06T00:54:57.107
17150,3567,Yearling,2012-03-06T01:14:59.060
17151,9623,Supporter,2012-03-06T01:29:58.623
17152,9628,Supporter,2012-03-06T02:20:44.623
17153,9622,Scholar,2012-03-06T02:56:09.510
17154,9622,Supporter,2012-03-06T02:56:09.633
17155,2739,Citizen Patrol,2012-03-06T03:46:10.757
17156,7375,Citizen Patrol,2012-03-06T04:26:12.720
17157,8705,Commentator,2012-03-06T04:31:13.087
17158,6318,Popular Question,2012-03-06T05:36:15.717
17159,9635,Supporter,2012-03-06T05:41:16.053
17160,9606,Editor,2012-03-06T07:56:16.853
17161,9636,Student,2012-03-06T08:46:18.410
17162,9628,Student,2012-03-06T09:11:19.223
17163,196,Notable Question,2012-03-06T09:36:19.940
17164,8539,Editor,2012-03-06T09:41:20.073
17165,9638,Analytical,2012-03-06T10:31:21.850
17166,6000,Commentator,2012-03-06T12:11:31.317
17167,9640,Autobiographer,2012-03-06T12:56:38.870
17168,9630,Student,2012-03-06T13:16:39.923
17169,9639,Student,2012-03-06T13:16:39.923
17170,9642,Supporter,2012-03-06T13:56:49.467
17171,930,Nice Answer,2012-03-06T15:02:00.030
17172,9644,Autobiographer,2012-03-06T15:07:00.400
17173,795,Good Question,2012-03-06T15:27:01.717
17174,9628,Scholar,2012-03-06T16:12:02.607
17175,9506,Editor,2012-03-06T16:17:02.507
17177,930,Enlightened,2012-03-06T16:52:03.977
17178,8690,Supporter,2012-03-06T17:12:04.320
17179,5005,Supporter,2012-03-06T17:22:04.730
17180,1224,Popular Question,2012-03-06T17:27:05.130
17181,9573,Student,2012-03-06T17:27:05.253
17182,9494,Tumbleweed,2012-03-06T17:37:05.240
17183,4673,Tumbleweed,2012-03-06T18:12:06.463
17184,8783,Tumbleweed,2012-03-06T18:12:06.463
17185,2658,Commentator,2012-03-06T18:47:06.850
17186,9637,Student,2012-03-06T18:47:07.250
17187,6957,Supporter,2012-03-06T18:47:07.273
17188,183,Announcer,2012-03-06T19:02:06.820
17189,9648,Student,2012-03-06T20:17:07.683
17190,3577,Yearling,2012-03-06T20:32:08.460
17191,9649,Editor,2012-03-06T21:22:09.037
17192,7550,Scholar,2012-03-06T21:52:10.683
17193,2371,Popular Question,2012-03-06T22:12:11.320
17194,6029,Civic Duty,2012-03-06T22:17:10.850
17196,9216,Analytical,2012-03-06T22:52:11.687
17198,9649,Commentator,2012-03-06T23:27:14.343
17199,686,Nice Answer,2012-03-07T00:37:14.730
17200,5836,Nice Answer,2012-03-07T00:37:14.730
17201,9656,Student,2012-03-07T02:47:15.133
17202,3582,Yearling,2012-03-07T02:57:15.057
17203,9657,Editor,2012-03-07T03:17:14.690
17205,4099,Popular Question,2012-03-07T03:32:14.857
17206,9657,Student,2012-03-07T03:37:14.960
17207,9661,Autobiographer,2012-03-07T03:42:14.563
17208,9662,Autobiographer,2012-03-07T05:37:16.777
17209,9619,Supporter,2012-03-07T06:27:17.493
17210,7482,Editor,2012-03-07T06:47:16.860
17211,8116,Teacher,2012-03-07T08:12:21.010
17212,9637,Scholar,2012-03-07T09:37:23.723
17213,9666,Student,2012-03-07T11:42:27.907
17214,1663,Popular Question,2012-03-07T12:17:33.523
17215,9506,Supporter,2012-03-07T12:17:33.807
17216,6029,Commentator,2012-03-07T13:02:49.430
17217,9669,Teacher,2012-03-07T14:33:11.140
17218,6521,Student,2012-03-07T15:38:29.497
17219,8960,Editor,2012-03-07T15:48:29.257
17220,8960,Organizer,2012-03-07T15:48:29.583
17221,223,Necromancer,2012-03-07T15:53:28.797
17223,71,Taxonomist,2012-03-07T16:33:49.647
17224,3595,Yearling,2012-03-07T17:04:01.327
17225,6957,Scholar,2012-03-07T17:08:59.433
17226,9674,Autobiographer,2012-03-07T17:13:59.083
17227,9676,Autobiographer,2012-03-07T17:28:59.670
17228,8605,Good Answer,2012-03-07T17:39:09.443
17229,9649,Student,2012-03-07T17:39:10.097
17230,8218,Supporter,2012-03-07T17:39:10.113
17231,9669,Editor,2012-03-07T17:44:09.480
17232,5,Good Question,2012-03-07T18:14:18.120
17233,9187,Supporter,2012-03-07T18:39:28.480
17234,9676,Supporter,2012-03-07T18:54:28.157
17235,9676,Editor,2012-03-07T19:10:23.473
17236,4673,Editor,2012-03-07T19:25:23.047
17237,9523,Scholar,2012-03-07T19:25:23.373
17238,9523,Commentator,2012-03-07T19:30:29.613
17239,7972,Enlightened,2012-03-07T19:30:29.677
17240,9676,Student,2012-03-07T19:40:30.863
17241,9649,Scholar,2012-03-07T20:15:36.167
17242,9677,Autobiographer,2012-03-07T21:06:21.723
17243,9677,Editor,2012-03-07T21:41:28.240
17244,3601,Yearling,2012-03-07T22:11:35.187
17246,2898,Student,2012-03-07T23:06:45.830
17247,9671,Scholar,2012-03-07T23:21:47.603
17248,9671,Student,2012-03-07T23:41:53.133
17249,2956,Popular Question,2012-03-08T00:06:55.400
17250,9525,Tumbleweed,2012-03-08T00:16:55.983
17251,9208,Student,2012-03-08T00:26:55.737
17252,9677,Scholar,2012-03-08T01:16:57.630
17253,3546,Supporter,2012-03-08T01:26:57.780
17254,1227,Supporter,2012-03-08T03:32:03.203
17255,9677,Student,2012-03-08T04:22:05.343
17256,7420,Editor,2012-03-08T05:02:06.207
17257,8717,Student,2012-03-08T05:07:08.180
17258,8717,Supporter,2012-03-08T05:32:07.573
17259,9686,Student,2012-03-08T05:47:08.803
17260,9686,Teacher,2012-03-08T06:02:09.813
17261,9686,Editor,2012-03-08T06:12:10.143
17262,6897,Commentator,2012-03-08T06:37:10.907
17263,3826,Citizen Patrol,2012-03-08T08:27:11.837
17264,9532,Tumbleweed,2012-03-08T09:07:13.350
17265,5626,Popular Question,2012-03-08T09:12:13.123
17266,7584,Scholar,2012-03-08T10:27:13.937
17267,8924,Supporter,2012-03-08T11:07:14.163
17268,9289,Scholar,2012-03-08T11:12:13.923
17269,9687,Student,2012-03-08T11:37:14.353
17270,9683,Student,2012-03-08T11:57:14.837
17271,4048,Civic Duty,2012-03-08T12:22:14.157
17272,6000,Critic,2012-03-08T15:12:20.263
17273,9208,Supporter,2012-03-08T15:17:21.270
17274,990,Popular Question,2012-03-08T15:22:20.500
17275,781,Nice Answer,2012-03-08T15:32:19.737
17276,9683,Scholar,2012-03-08T16:07:49.180
17277,9169,Editor,2012-03-08T16:17:48.527
17278,9692,Autobiographer,2012-03-08T16:52:56.243
17279,8431,Student,2012-03-08T18:18:12.663
17280,9696,Autobiographer,2012-03-08T18:23:11.613
17281,9683,Teacher,2012-03-08T18:43:15.263
17282,1818,Autobiographer,2012-03-08T19:13:14.563
17283,9618,Editor,2012-03-08T20:03:14.877
17284,4521,Editor,2012-03-08T20:33:14.867
17285,8116,Commentator,2012-03-08T20:43:14.800
17286,776,Popular Question,2012-03-08T20:43:15.300
17287,9701,Student,2012-03-08T21:03:15.570
17288,9322,Teacher,2012-03-08T22:48:19.057
17289,5,Nice Question,2012-03-08T23:13:18.873
17290,9657,Scholar,2012-03-08T23:13:19.733
17291,9702,Editor,2012-03-08T23:18:19.587
17292,9708,Autobiographer,2012-03-08T23:28:18.950
17293,9708,Supporter,2012-03-08T23:28:20.527
17294,366,Popular Question,2012-03-08T23:43:20.490
17295,5337,Autobiographer,2012-03-09T00:53:20.843
17296,9711,Student,2012-03-09T01:53:23.687
17297,9712,Autobiographer,2012-03-09T02:08:23.080
17298,4856,Nice Answer,2012-03-09T02:43:23.730
17299,4856,Enlightened,2012-03-09T03:08:23.920
17300,601,Nice Answer,2012-03-09T03:18:23.660
17301,887,Necromancer,2012-03-09T03:28:23.993
17302,1670,Good Answer,2012-03-09T03:33:23.643
17303,4856,Vox Populi,2012-03-09T03:58:24.343
17304,9715,Autobiographer,2012-03-09T07:33:27.013
17305,7159,Commentator,2012-03-09T09:33:29.920
17306,9202,Scholar,2012-03-09T11:03:32.143
17307,2725,Popular Question,2012-03-09T11:33:32.030
17308,9722,Student,2012-03-09T16:14:07.593
17309,9723,Student,2012-03-09T16:14:07.593
17310,9726,Student,2012-03-09T16:44:07.773
17311,9711,Scholar,2012-03-09T16:49:08.720
17312,9721,Supporter,2012-03-09T16:49:08.843
17313,9732,Student,2012-03-09T18:09:10.697
17314,9725,Student,2012-03-09T18:29:11.940
17315,9722,Scholar,2012-03-09T18:39:11.627
17316,9734,Teacher,2012-03-09T18:44:12.093
17317,9732,Editor,2012-03-09T19:09:12.093
17318,9725,Scholar,2012-03-09T19:24:13.710
17319,9571,Commentator,2012-03-09T19:39:13.427
17320,9728,Editor,2012-03-09T19:44:13.310
17321,9728,Student,2012-03-09T20:09:15.053
17322,2970,Nice Answer,2012-03-09T20:14:13.793
17324,9553,Teacher,2012-03-09T21:34:18.023
17325,9497,Teacher,2012-03-09T22:49:22.317
17326,9740,Student,2012-03-10T00:09:25.470
17327,9743,Teacher,2012-03-10T01:19:28.667
17328,183,Nice Question,2012-03-10T01:34:26.823
17329,9743,Revival,2012-03-10T01:49:29.050
17330,4321,Supporter,2012-03-10T01:49:29.283
17331,74,Good Question,2012-03-10T02:09:27.777
17332,219,Good Question,2012-03-10T02:09:27.777
17333,364,Good Question,2012-03-10T02:09:27.777
17334,561,Good Question,2012-03-10T02:09:27.777
17335,1347,Good Question,2012-03-10T02:09:27.777
17336,9726,Scholar,2012-03-10T05:04:40.040
17337,9738,Editor,2012-03-10T06:29:43.413
17338,8669,Student,2012-03-10T10:55:08.227
17340,9749,Student,2012-03-10T11:55:21.320
17341,930,Nice Answer,2012-03-10T12:20:23.660
17342,3058,Popular Question,2012-03-10T12:35:24.017
17343,9744,Teacher,2012-03-10T12:35:24.173
17344,8758,Supporter,2012-03-10T13:40:35.153
17345,6547,Supporter,2012-03-10T13:55:43.027
17346,159,Popular Question,2012-03-10T14:25:51.917
17347,9719,Student,2012-03-10T15:06:03.167
17348,9734,Revival,2012-03-10T16:41:24.513
17349,9747,Student,2012-03-10T16:41:24.607
17350,9757,Supporter,2012-03-10T16:41:24.733
17351,9742,Scholar,2012-03-10T17:06:35.090
17352,9731,Editor,2012-03-10T19:57:27.350
17353,5939,Autobiographer,2012-03-10T21:57:39.603
17354,6857,Student,2012-03-10T22:02:40.173
17355,9742,Student,2012-03-10T22:07:40.433
17356,9751,Teacher,2012-03-10T22:07:40.543
17357,9437,Promoter,2012-03-10T23:37:44.150
17358,9437,Editor,2012-03-11T01:17:46.237
17359,9756,Student,2012-03-11T01:32:47.763
17360,9731,Student,2012-03-11T02:07:48.673
17361,9506,Scholar,2012-03-11T09:12:56.700
17362,9576,Supporter,2012-03-11T10:17:59.533
17363,3671,Yearling,2012-03-11T11:43:02.337
17364,9647,Student,2012-03-11T12:03:02.137
17365,9765,Student,2012-03-11T12:33:02.100
17366,6877,Nice Question,2012-03-11T12:48:01.603
17367,9724,Editor,2012-03-11T12:53:01.813
17368,9724,Teacher,2012-03-11T13:28:02.627
17369,9723,Editor,2012-03-11T15:43:05.910
17370,9762,Student,2012-03-11T15:43:06.253
17371,9759,Student,2012-03-11T15:48:06.463
17372,9761,Student,2012-03-11T15:48:06.463
17373,2535,Notable Question,2012-03-11T16:08:21.360
17374,9770,Autobiographer,2012-03-11T16:18:20.840
17375,7482,Commentator,2012-03-11T17:28:34.840
17376,9753,Editor,2012-03-11T17:43:35.080
17377,6857,Scholar,2012-03-11T18:23:45.030
17378,4843,Teacher,2012-03-11T19:38:48.243
17379,3017,Scholar,11/03/2012 20:33
17380,6432,Promoter,2012-03-11T20:43:49.757
17381,7568,Teacher,2012-03-11T22:08:53.157
17382,8590,Editor,2012-03-11T22:43:53.300
17383,9649,Supporter,2012-03-11T22:48:54.357
17384,9437,Commentator,2012-03-11T23:23:53.877
17385,8783,Commentator,2012-03-12T00:23:56.507
17386,5387,Student,2012-03-12T01:33:56.843
17387,6857,Teacher,2012-03-12T05:39:02.823
17388,196,Nice Question,2012-03-12T06:24:02.643
17389,8472,Supporter,2012-03-12T06:24:03.020
17390,5739,Nice Answer,2012-03-12T06:39:02.690
17391,930,Announcer,2012-03-12T07:09:02.543
17392,9738,Teacher,2012-03-12T07:09:03.260
17393,9619,Teacher,2012-03-12T08:09:03.187
17394,2789,Editor,2012-03-12T08:39:02.727
17395,9775,Editor,2012-03-12T08:39:02.727
17396,2789,Teacher,2012-03-12T09:04:03.227
17397,8402,Promoter,2012-03-12T09:19:03.177
17398,196,Notable Question,2012-03-12T10:49:06.020
17399,9775,Student,2012-03-12T10:49:06.393
17400,9784,Editor,2012-03-12T11:59:08.213
17401,9542,Student,2012-03-12T12:09:09.883
17402,6432,Teacher,2012-03-12T12:19:10.043
17403,9563,Tumbleweed,2012-03-12T12:34:10.840
17404,9254,Supporter,2012-03-12T12:54:10.647
17405,7071,Promoter,2012-03-12T13:19:11.797
17406,557,Nice Question,2012-03-12T13:24:10.810
17407,8836,Tumbleweed,2012-03-12T13:29:12.380
17408,888,Popular Question,2012-03-12T14:14:17.243
17409,9788,Supporter,2012-03-12T15:34:30.857
17410,9623,Scholar,2012-03-12T18:44:32.233
17411,1540,Nice Answer,2012-03-12T19:04:31.453
17412,8336,Editor,2012-03-12T19:14:32.717
17413,3107,Notable Question,2012-03-12T19:19:33.130
17414,2830,Popular Question,2012-03-12T19:24:33.080
17415,9770,Teacher,2012-03-12T19:29:33.497
17416,8590,Nice Question,2012-03-12T20:44:35.663
17417,6666,Necromancer,2012-03-12T21:09:37.537
17418,1558,Nice Question,2012-03-12T21:19:38.837
17419,9797,Student,2012-03-12T21:29:37.757
17420,9786,Supporter,2012-03-12T21:49:39.133
17421,9342,Editor,2012-03-12T22:39:40.133
17422,3912,Supporter,2012-03-12T23:59:42.867
17423,6657,Student,2012-03-13T00:24:43.740
17424,7972,Revival,2012-03-13T01:19:46.183
17425,3309,Analytical,2012-03-13T01:24:44.947
17426,9802,Student,2012-03-13T01:24:45.803
17427,3320,Yearling,2012-03-13T01:49:47.700
17428,8336,Student,2012-03-13T01:54:47.147
17429,9169,Supporter,2012-03-13T05:14:49.447
17430,9794,Student,2012-03-13T05:29:49.707
17431,5836,Civic Duty,2012-03-13T07:34:56.217
17432,8937,Tumbleweed,2012-03-13T08:10:08.920
17433,8336,Teacher,2012-03-13T09:20:27.553
17434,8507,Commentator,2012-03-13T10:05:32.100
17435,71,Popular Question,2012-03-13T10:20:37.463
17436,9695,Autobiographer,2012-03-13T11:20:38.853
17437,9728,Supporter,2012-03-13T11:30:39.963
17438,6412,Tumbleweed,2012-03-13T12:00:40.893
17439,5836,Nice Answer,2012-03-13T12:45:43.490
17440,9809,Autobiographer,2012-03-13T13:55:45.443
17441,8033,Student,2012-03-13T14:15:46.877
17442,3699,Yearling,2012-03-13T14:35:47.493
